country,year,age,sex,gdp_for_year,suicides/100k
Sweden,2014,44.5,1,573817719109,10.8
Sweden,2014,87.5,1,573817719109,9.26
Sweden,2014,64.5,1,573817719109,9.08
Sweden,2014,29.5,1,573817719109,6.89
Sweden,2014,19.5,1,573817719109,6.14
Sweden,2014,9.5,1,573817719109,0.76
Sweden,2014,9.5,0,573817719109,0.36
Sweden,2015,87.5,0,497918109302,33.69
Sweden,2015,64.5,0,497918109302,24.42
Sweden,2015,44.5,0,497918109302,22.33
Sweden,2015,29.5,0,497918109302,16.91
Sweden,2015,19.5,0,497918109302,11.11
Sweden,2015,64.5,1,497918109302,9.17
Sweden,2015,44.5,1,497918109302,8
Sweden,2015,29.5,1,497918109302,7.87
Sweden,2015,87.5,1,497918109302,7.82
Sweden,2015,19.5,1,497918109302,6.49
Sweden,2015,9.5,1,497918109302,0.95
Sweden,2015,9.5,0,497918109302,0.54
Sweden,2016,87.5,0,514459972806,27.82
Sweden,2016,64.5,0,514459972806,20.97
Sweden,2016,44.5,0,514459972806,20.46
Sweden,2016,29.5,0,514459972806,17.01
Sweden,2016,19.5,0,514459972806,11.56
Sweden,2016,44.5,1,514459972806,9.46
Sweden,2016,64.5,1,514459972806,9.28
Sweden,2016,87.5,1,514459972806,9.12
Sweden,2016,29.5,1,514459972806,6.86
Sweden,2016,19.5,1,514459972806,6.3
Switzerland,1995,87.5,0,342617007104,88.22
Switzerland,1995,64.5,0,342617007104,44.14
Switzerland,1995,44.5,0,342617007104,34.87
Switzerland,1995,29.5,0,342617007104,24.94
Switzerland,1995,19.5,0,342617007104,24.21
Switzerland,1995,64.5,1,342617007104,20.84
Switzerland,1995,87.5,1,342617007104,18.03
Switzerland,1995,44.5,1,342617007104,12.96
Switzerland,1995,29.5,1,342617007104,7.7
Switzerland,1995,19.5,1,342617007104,6.68
Switzerland,1995,9.5,0,342617007104,0.48
Switzerland,1995,9.5,1,342617007104,0
Switzerland,1996,87.5,0,330091688350,80.19
Switzerland,1996,64.5,0,330091688350,42.54
Switzerland,1996,44.5,0,330091688350,34.3
Switzerland,1996,29.5,0,330091688350,26.48
Switzerland,1996,19.5,0,330091688350,24.75
Switzerland,1996,87.5,1,330091688350,23.5
Switzerland,1996,64.5,1,330091688350,18.27
Switzerland,1996,44.5,1,330091688350,14.74
Switzerland,1996,29.5,1,330091688350,8.61
Switzerland,1996,19.5,1,330091688350,5.57
Switzerland,1996,9.5,0,330091688350,0.94
Switzerland,1996,9.5,1,330091688350,0
Switzerland,1997,87.5,0,286519135327,77.32
Switzerland,1997,64.5,0,286519135327,37.65
Switzerland,1997,44.5,0,286519135327,33.65
Switzerland,1997,87.5,1,286519135327,29.16
Switzerland,1997,29.5,0,286519135327,25.98
Switzerland,1997,19.5,0,286519135327,23.09
Switzerland,1997,64.5,1,286519135327,14.67
Switzerland,1997,44.5,1,286519135327,11.36
Switzerland,1997,29.5,1,286519135327,7.52
Switzerland,1997,19.5,1,286519135327,5.65
Switzerland,1997,9.5,0,286519135327,0.47
Switzerland,1997,9.5,1,286519135327,0.25
Switzerland,1998,87.5,0,295045152021,86.42
Switzerland,1998,64.5,0,295045152021,43.68
Switzerland,1998,44.5,0,295045152021,31.01
Switzerland,1998,29.5,0,295045152021,28.45
Switzerland,1998,87.5,1,295045152021,22.47
Switzerland,1998,19.5,0,295045152021,21.81
Switzerland,1998,64.5,1,295045152021,15.06
Switzerland,1998,44.5,1,295045152021,12.36
Switzerland,1998,19.5,1,295045152021,5.65
Switzerland,1998,29.5,1,295045152021,5.33
Switzerland,1998,9.5,0,295045152021,0.69
Switzerland,1998,9.5,1,295045152021,0.49
Switzerland,1999,87.5,0,289912492345,76.91
Switzerland,1999,64.5,0,289912492345,37.04
Switzerland,1999,44.5,0,289912492345,31
Switzerland,1999,29.5,0,289912492345,24.44
Switzerland,1999,87.5,1,289912492345,22.73
Switzerland,1999,19.5,0,289912492345,20.08
Switzerland,1999,64.5,1,289912492345,15.13
Switzerland,1999,44.5,1,289912492345,11.82
Switzerland,1999,29.5,1,289912492345,6.73
Switzerland,1999,19.5,1,289912492345,5.15
Switzerland,1999,9.5,1,289912492345,0.49
Switzerland,1999,9.5,0,289912492345,0.46
Switzerland,2000,87.5,0,272055499941,82.35
Switzerland,2000,64.5,0,272055499941,36.83
Switzerland,2000,44.5,0,272055499941,32.9
Switzerland,2000,29.5,0,272055499941,27.72
Switzerland,2000,87.5,1,272055499941,23.87
Switzerland,2000,19.5,0,272055499941,18.5
Switzerland,2000,64.5,1,272055499941,17.69
Switzerland,2000,44.5,1,272055499941,11.56
Switzerland,2000,29.5,1,272055499941,8.74
Switzerland,2000,19.5,1,272055499941,4.88
Switzerland,2000,9.5,0,272055499941,0.92
Switzerland,2000,9.5,1,272055499941,0.24
Switzerland,2001,87.5,0,278631271391,84.82
Switzerland,2001,64.5,0,278631271391,39.58
Switzerland,2001,44.5,0,278631271391,29.32
Switzerland,2001,87.5,1,278631271391,25.57
Switzerland,2001,19.5,0,278631271391,21.98
Switzerland,2001,29.5,0,278631271391,19.44
Switzerland,2001,64.5,1,278631271391,17.01
Switzerland,2001,44.5,1,278631271391,11.31
Switzerland,2001,29.5,1,278631271391,6.64
Switzerland,2001,19.5,1,278631271391,5.06
Switzerland,2001,9.5,1,278631271391,0.73
Switzerland,2001,9.5,0,278631271391,0.23
Switzerland,2002,87.5,0,301416810214,82.65
Switzerland,2002,64.5,0,301416810214,39.06
Switzerland,2002,87.5,1,301416810214,31.02
Switzerland,2002,44.5,0,301416810214,29.55
Switzerland,2002,29.5,0,301416810214,27.54
Switzerland,2002,64.5,1,301416810214,19.56
Switzerland,2002,19.5,0,301416810214,17.79
Switzerland,2002,44.5,1,301416810214,13.61
Switzerland,2002,19.5,1,301416810214,6.66
Switzerland,2002,29.5,1,301416810214,6.02
Switzerland,2002,9.5,1,301416810214,0.24
Switzerland,2002,9.5,0,301416810214,0
Switzerland,2003,87.5,0,352914820747,74.39
Switzerland,2003,64.5,0,352914820747,33.28
Switzerland,2003,87.5,1,352914820747,32.86
Switzerland,2003,44.5,0,352914820747,26.82
Switzerland,2003,19.5,0,352914820747,18.13
Switzerland,2003,64.5,1,352914820747,18.08
Switzerland,2003,29.5,0,352914820747,16.84
Switzerland,2003,44.5,1,352914820747,10.39
Switzerland,2003,29.5,1,352914820747,5.48
Switzerland,2003,19.5,1,352914820747,4.96
Switzerland,2003,9.5,1,352914820747,0.97
Switzerland,2003,9.5,0,352914820747,0.46
Switzerland,2004,87.5,0,394163688621,78.56
Switzerland,2004,64.5,0,394163688621,33.26
Switzerland,2004,87.5,1,394163688621,30.13
Switzerland,2004,44.5,0,394163688621,27.17
Switzerland,2004,64.5,1,394163688621,18.96
Switzerland,2004,29.5,0,394163688621,17.27
Switzerland,2004,19.5,0,394163688621,14.5
Switzerland,2004,44.5,1,394163688621,10.55
Switzerland,2004,29.5,1,394163688621,6.74
Switzerland,2004,19.5,1,394163688621,4.9
Switzerland,2004,9.5,0,394163688621,0.23
Switzerland,2004,9.5,1,394163688621,0
Switzerland,2005,87.5,0,408689353999,84.67
Switzerland,2005,64.5,0,408689353999,34.93
Switzerland,2005,44.5,0,408689353999,26.76
Switzerland,2005,87.5,1,408689353999,26.3
Switzerland,2005,29.5,0,408689353999,18.25
Switzerland,2005,19.5,0,408689353999,15.44
Switzerland,2005,64.5,1,408689353999,15.24
Switzerland,2005,44.5,1,408689353999,10.8
Switzerland,2005,29.5,1,408689353999,8.01
Switzerland,2005,19.5,1,408689353999,5.32
Switzerland,2005,9.5,0,408689353999,0.47
Switzerland,2005,9.5,1,408689353999,0
Switzerland,2006,87.5,0,430921192375,75.94
Switzerland,2006,64.5,0,430921192375,35.51
Switzerland,2006,87.5,1,430921192375,29.39
Switzerland,2006,44.5,0,430921192375,23.86
Switzerland,2006,29.5,0,430921192375,19.38
Switzerland,2006,64.5,1,430921192375,18.82
Switzerland,2006,19.5,0,430921192375,14.16
Switzerland,2006,44.5,1,430921192375,11.23
Switzerland,2006,29.5,1,430921192375,6.85
Switzerland,2006,19.5,1,430921192375,5.27
Switzerland,2006,9.5,1,430921192375,0.75
Switzerland,2006,9.5,0,430921192375,0.47
Switzerland,2007,87.5,0,479913034322,86.54
Switzerland,2007,64.5,0,479913034322,36.61
Switzerland,2007,87.5,1,479913034322,32.65
Switzerland,2007,44.5,0,479913034322,25.3
Switzerland,2007,64.5,1,479913034322,17.2
Switzerland,2007,29.5,0,479913034322,16.23
Switzerland,2007,19.5,0,479913034322,16.16
Switzerland,2007,44.5,1,479913034322,9.57
Switzerland,2007,19.5,1,479913034322,8.15
Switzerland,2007,29.5,1,479913034322,6.43
Switzerland,2007,9.5,0,479913034322,0.72
Switzerland,2007,9.5,1,479913034322,0.25
Switzerland,2008,87.5,0,554363487120,77.14
Switzerland,2008,64.5,0,554363487120,32.78
Switzerland,2008,87.5,1,554363487120,30.82
Switzerland,2008,44.5,0,554363487120,24.45
Switzerland,2008,64.5,1,554363487120,19.64
Switzerland,2008,29.5,0,554363487120,15.71
Switzerland,2008,19.5,0,554363487120,13.76
Switzerland,2008,44.5,1,554363487120,9.55
Switzerland,2008,29.5,1,554363487120,6.94
Switzerland,2008,19.5,1,554363487120,6.48
Switzerland,2008,9.5,0,554363487120,0.24
Switzerland,2008,9.5,1,554363487120,0
Switzerland,2009,87.5,0,541506500414,53.17
Switzerland,2009,64.5,0,541506500414,30.99
Switzerland,2009,44.5,0,541506500414,25.82
Switzerland,2009,19.5,0,541506500414,15.95
Switzerland,2009,29.5,0,541506500414,14.05
Switzerland,2009,87.5,1,541506500414,10.64
Switzerland,2009,64.5,1,541506500414,10.27
Switzerland,2009,44.5,1,541506500414,8.95
Switzerland,2009,29.5,1,541506500414,4.88
Switzerland,2009,19.5,1,541506500414,4.42
Switzerland,2009,9.5,0,541506500414,0.73
Switzerland,2009,9.5,1,541506500414,0.26
Switzerland,2010,87.5,0,583782977866,47.5
Switzerland,2010,64.5,0,583782977866,27.62
Switzerland,2010,44.5,0,583782977866,22
Switzerland,2010,29.5,0,583782977866,14.25
Switzerland,2010,64.5,1,583782977866,11.42
Switzerland,2010,19.5,0,583782977866,9.94
Switzerland,2010,87.5,1,583782977866,9.21
Switzerland,2010,44.5,1,583782977866,8.63
Switzerland,2010,29.5,1,583782977866,6.16
Switzerland,2010,19.5,1,583782977866,3.3
Switzerland,2010,9.5,0,583782977866,0.49
Switzerland,2010,9.5,1,583782977866,0
Switzerland,2011,87.5,0,699579638638,51.27
Switzerland,2011,64.5,0,699579638638,27.27
Switzerland,2011,44.5,0,699579638638,21.43
Switzerland,2011,29.5,0,699579638638,15.08
Switzerland,2011,19.5,0,699579638638,14.01
Switzerland,2011,87.5,1,699579638638,11.24
Switzerland,2011,64.5,1,699579638638,11.01
Switzerland,2011,44.5,1,699579638638,8.17
Switzerland,2011,29.5,1,699579638638,4.73
Switzerland,2011,19.5,1,699579638638,3.26
Switzerland,2011,9.5,0,699579638638,0.49
Switzerland,2011,9.5,1,699579638638,0.26
Switzerland,2012,87.5,0,668043614123,51.57
Switzerland,2012,64.5,0,668043614123,28.7
Switzerland,2012,44.5,0,668043614123,20.49
Switzerland,2012,19.5,0,668043614123,13.55
Switzerland,2012,29.5,0,668043614123,12.08
Switzerland,2012,64.5,1,668043614123,11.73
Switzerland,2012,87.5,1,668043614123,10.33
Switzerland,2012,44.5,1,668043614123,8.63
Switzerland,2012,29.5,1,668043614123,5.41
Switzerland,2012,19.5,1,668043614123,2.17
Switzerland,2012,9.5,0,668043614123,0.73
Switzerland,2012,9.5,1,668043614123,0
Switzerland,2013,87.5,0,688504173431,56.88
Switzerland,2013,64.5,0,688504173431,29.81
Switzerland,2013,44.5,0,688504173431,20.68
Switzerland,2013,29.5,0,688504173431,14.01
Switzerland,2013,64.5,1,688504173431,12.29
Switzerland,2013,19.5,0,688504173431,10.83
Switzerland,2013,87.5,1,688504173431,9.22
Switzerland,2013,44.5,1,688504173431,8.25
Switzerland,2013,29.5,1,688504173431,3.85
Switzerland,2013,19.5,1,688504173431,3.69
Switzerland,2013,9.5,0,688504173431,0.49
Switzerland,2013,9.5,1,688504173431,0.26
Switzerland,2014,87.5,0,709182559935,53.8
Switzerland,2014,64.5,0,709182559935,28.58
Switzerland,2014,44.5,0,709182559935,19.69
Switzerland,2014,29.5,0,709182559935,11.88
Switzerland,2014,87.5,1,709182559935,11.52
Switzerland,2014,19.5,0,709182559935,9.83
Switzerland,2014,64.5,1,709182559935,9.72
Switzerland,2014,44.5,1,709182559935,7.77
Switzerland,2014,29.5,1,709182559935,5.31
Switzerland,2014,19.5,1,709182559935,2.99
Switzerland,2014,9.5,1,709182559935,0.52
Switzerland,2014,9.5,0,709182559935,0.49
Switzerland,2015,87.5,0,679289166858,51.89
Switzerland,2015,64.5,0,679289166858,29.61
Switzerland,2015,44.5,0,679289166858,19.38
Switzerland,2015,29.5,0,679289166858,13.63
Switzerland,2015,19.5,0,679289166858,12.84
Switzerland,2015,87.5,1,679289166858,9.9
Switzerland,2015,44.5,1,679289166858,9.05
Switzerland,2015,64.5,1,679289166858,8.89
Switzerland,2015,19.5,1,679289166858,4.32
Switzerland,2015,29.5,1,679289166858,4.15
Switzerland,2015,9.5,1,679289166858,0.51
Switzerland,2015,9.5,0,679289166858,0.49
Thailand,1985,29.5,0,38900692712,11.04
Thailand,1985,64.5,0,38900692712,11.03
Thailand,1985,19.5,1,38900692712,10.67
Thailand,1985,19.5,0,38900692712,10.1
Thailand,1985,87.5,0,38900692712,9.68
Thailand,1985,44.5,0,38900692712,9.43
Thailand,1985,29.5,1,38900692712,6
Thailand,1985,44.5,1,38900692712,4.79
Thailand,1985,64.5,1,38900692712,4.57
Thailand,1985,87.5,1,38900692712,4.01
Thailand,1985,9.5,1,38900692712,0.76
Thailand,1985,9.5,0,38900692712,0.46
Thailand,1986,64.5,0,43096746122,10.68
Thailand,1986,29.5,0,43096746122,10.58
Thailand,1986,44.5,0,43096746122,10.06
Thailand,1986,19.5,0,43096746122,9.6
Thailand,1986,19.5,1,43096746122,8.56
Thailand,1986,87.5,0,43096746122,7.23
Thailand,1986,29.5,1,43096746122,5.21
Thailand,1986,44.5,1,43096746122,3.97
Thailand,1986,64.5,1,43096746122,3.06
Thailand,1986,87.5,1,43096746122,1.8
Thailand,1986,9.5,0,43096746122,0.63
Thailand,1986,9.5,1,43096746122,0.53
Thailand,1987,64.5,0,50535438696,11.38
Thailand,1987,87.5,0,50535438696,11.28
Thailand,1987,19.5,0,50535438696,10.55
Thailand,1987,29.5,0,50535438696,10.37
Thailand,1987,19.5,1,50535438696,9.22
Thailand,1987,44.5,0,50535438696,8.97
Thailand,1987,29.5,1,50535438696,5.83
Thailand,1987,87.5,1,50535438696,4.32
Thailand,1987,64.5,1,50535438696,4.23
Thailand,1987,44.5,1,50535438696,4.22
Thailand,1987,9.5,0,50535438696,0.76
Thailand,1987,9.5,1,50535438696,0.69
Thailand,1990,87.5,0,85343063966,15.46
Thailand,1990,29.5,0,85343063966,13.1
Thailand,1990,19.5,0,85343063966,12.39
Thailand,1990,64.5,0,85343063966,12.02
Thailand,1990,44.5,0,85343063966,11.65
Thailand,1990,19.5,1,85343063966,8.64
Thailand,1990,29.5,1,85343063966,6.89
Thailand,1990,87.5,1,85343063966,5.63
Thailand,1990,44.5,1,85343063966,4.72
Thailand,1990,64.5,1,85343063966,3.83
Thailand,1990,9.5,0,85343063966,0.85
Thailand,1990,9.5,1,85343063966,0.74
Thailand,1991,29.5,0,98234695722,13.21
Thailand,1991,19.5,0,98234695722,12.62
Thailand,1991,87.5,0,98234695722,11.84
Thailand,1991,64.5,0,98234695722,11.63
Thailand,1991,44.5,0,98234695722,10.78
Thailand,1991,19.5,1,98234695722,7.76
Thailand,1991,29.5,1,98234695722,5.54
Thailand,1991,64.5,1,98234695722,4.24
Thailand,1991,44.5,1,98234695722,4.23
Thailand,1991,87.5,1,98234695722,4.13
Thailand,1991,9.5,0,98234695722,0.27
Thailand,1991,9.5,1,98234695722,0.21
Thailand,1992,29.5,0,111452869378,12.88
Thailand,1992,87.5,0,111452869378,11.93
Thailand,1992,19.5,0,111452869378,11.77
Thailand,1992,44.5,0,111452869378,11.03
Thailand,1992,64.5,0,111452869378,10.38
Thailand,1992,19.5,1,111452869378,8.02
Thailand,1992,29.5,1,111452869378,6.36
Thailand,1992,44.5,1,111452869378,4.34
Thailand,1992,87.5,1,111452869378,3.1
Thailand,1992,64.5,1,111452869378,2.96
Thailand,1992,9.5,0,111452869378,0.19
Thailand,1992,9.5,1,111452869378,0.14
Thailand,1994,87.5,0,146683499006,9.51
Thailand,1994,29.5,0,146683499006,8.41
Thailand,1994,64.5,0,146683499006,8.38
Thailand,1994,19.5,0,146683499006,7.81
Thailand,1994,44.5,0,146683499006,7.11
Thailand,1994,19.5,1,146683499006,4.27
Thailand,1994,44.5,1,146683499006,3.31
Thailand,1994,29.5,1,146683499006,2.87
Thailand,1994,64.5,1,146683499006,2.59
Thailand,1994,87.5,1,146683499006,1.97
Thailand,1994,9.5,1,146683499006,0.02
Thailand,1994,9.5,0,146683499006,0.02
Thailand,1995,29.5,0,169278552851,17.78
Thailand,1995,19.5,0,169278552851,14.13
Thailand,1995,44.5,0,169278552851,13.13
Thailand,1995,87.5,0,169278552851,11.5
Thailand,1995,64.5,0,169278552851,11.33
Thailand,1995,19.5,1,169278552851,6.19
Thailand,1995,29.5,1,169278552851,5.49
Thailand,1995,44.5,1,169278552851,4.36
Thailand,1995,87.5,1,169278552851,4.18
Thailand,1995,64.5,1,169278552851,3.65
Thailand,1995,9.5,0,169278552851,1
Thailand,1995,9.5,1,169278552851,0.78
Thailand,1996,29.5,0,183035154107,19.44
Thailand,1996,19.5,0,183035154107,16.82
Thailand,1996,44.5,0,183035154107,12.5
Thailand,1996,64.5,0,183035154107,11.5
Thailand,1996,87.5,0,183035154107,9.55
Thailand,1996,29.5,1,183035154107,5.96
Thailand,1996,19.5,1,183035154107,5.94
Thailand,1996,44.5,1,183035154107,4.54
Thailand,1996,64.5,1,183035154107,3.75
Thailand,1996,87.5,1,183035154107,3.05
Thailand,1996,9.5,1,183035154107,0
Thailand,1996,9.5,0,183035154107,0
Thailand,1997,29.5,0,150180268649,18.73
Thailand,1997,19.5,0,150180268649,15.17
Thailand,1997,44.5,0,150180268649,12.81
Thailand,1997,87.5,0,150180268649,11.17
Thailand,1997,64.5,0,150180268649,9.81
Thailand,1997,19.5,1,150180268649,4.77
Thailand,1997,29.5,1,150180268649,4.29
Thailand,1997,44.5,1,150180268649,4.12
Thailand,1997,64.5,1,150180268649,3.35
Thailand,1997,87.5,1,150180268649,2.15
Thailand,1997,9.5,1,150180268649,0
Thailand,1997,9.5,0,150180268649,0
Thailand,1998,29.5,0,113675706127,22.3
Thailand,1998,19.5,0,113675706127,17.53
Thailand,1998,44.5,0,113675706127,14.54
Thailand,1998,64.5,0,113675706127,13.06
Thailand,1998,87.5,0,113675706127,9.2
Thailand,1998,19.5,1,113675706127,5.52
Thailand,1998,29.5,1,113675706127,5.08
Thailand,1998,44.5,1,113675706127,4.24
Thailand,1998,64.5,1,113675706127,3.95
Thailand,1998,87.5,1,113675706127,2.94
Thailand,1998,9.5,0,113675706127,0.7
Thailand,1998,9.5,1,113675706127,0.5
Thailand,1999,29.5,0,126668932160,23.21
Thailand,1999,19.5,0,126668932160,17.7
Thailand,1999,44.5,0,126668932160,15.17
Thailand,1999,64.5,0,126668932160,14.22
Thailand,1999,87.5,0,126668932160,13.64
Thailand,1999,29.5,1,126668932160,5.7
Thailand,1999,19.5,1,126668932160,5.23
Thailand,1999,64.5,1,126668932160,4.69
Thailand,1999,44.5,1,126668932160,4.47
Thailand,1999,87.5,1,126668932160,3.92
Thailand,1999,9.5,0,126668932160,0.71
Thailand,1999,9.5,1,126668932160,0.37
Thailand,2000,29.5,0,126392308498,23.64
Thailand,2000,19.5,0,126392308498,17.56
Thailand,2000,44.5,0,126392308498,14.83
Thailand,2000,64.5,0,126392308498,13.37
Thailand,2000,87.5,0,126392308498,12.72
Thailand,2000,87.5,1,126392308498,5.73
Thailand,2000,44.5,1,126392308498,4.98
Thailand,2000,19.5,1,126392308498,4.67
Thailand,2000,29.5,1,126392308498,4.6
Thailand,2000,64.5,1,126392308498,4
Thailand,2000,9.5,1,126392308498,0
Thailand,2000,9.5,0,126392308498,0
Thailand,2002,29.5,0,134300851255,18.35
Thailand,2002,87.5,0,134300851255,16.15
Thailand,2002,64.5,0,134300851255,15.52
Thailand,2002,44.5,0,134300851255,14.59
Thailand,2002,19.5,0,134300851255,13.8
Thailand,2002,44.5,1,134300851255,5.08
Thailand,2002,87.5,1,134300851255,4.96
Thailand,2002,29.5,1,134300851255,4.94
Thailand,2002,64.5,1,134300851255,4.79
Thailand,2002,19.5,1,134300851255,3.83
Thailand,2002,9.5,0,134300851255,0.65
Thailand,2002,9.5,1,134300851255,0.46
Thailand,2003,29.5,0,152280653544,16.78
Thailand,2003,64.5,0,152280653544,14.36
Thailand,2003,44.5,0,152280653544,13.8
Thailand,2003,87.5,0,152280653544,13.67
Thailand,2003,19.5,0,152280653544,10.78
Thailand,2003,87.5,1,152280653544,4.59
Thailand,2003,29.5,1,152280653544,4.43
Thailand,2003,64.5,1,152280653544,4.38
Thailand,2003,44.5,1,152280653544,4.02
Thailand,2003,19.5,1,152280653544,3.37
Thailand,2003,9.5,0,152280653544,0.65
Thailand,2003,9.5,1,152280653544,0.33
Thailand,2004,29.5,0,172895476153,16.9
Thailand,2004,44.5,0,172895476153,13.19
Thailand,2004,87.5,0,172895476153,12.93
Thailand,2004,64.5,0,172895476153,12.86
Thailand,2004,19.5,0,172895476153,9.15
Thailand,2004,87.5,1,172895476153,4.87
Thailand,2004,64.5,1,172895476153,4.4
Thailand,2004,44.5,1,172895476153,4.1
Thailand,2004,29.5,1,172895476153,3.96
Thailand,2004,19.5,1,172895476153,3.11
Thailand,2004,9.5,0,172895476153,0.34
Thailand,2004,9.5,1,172895476153,0.25
Thailand,2005,29.5,0,189318499954,15.54
Thailand,2005,87.5,0,189318499954,12.43
Thailand,2005,64.5,0,189318499954,12.29
Thailand,2005,44.5,0,189318499954,11.63
Thailand,2005,19.5,0,189318499954,8.73
Thailand,2005,64.5,1,189318499954,3.91
Thailand,2005,44.5,1,189318499954,3.71
Thailand,2005,29.5,1,189318499954,3.39
Thailand,2005,87.5,1,189318499954,3.31
Thailand,2005,19.5,1,189318499954,2.27
Thailand,2005,9.5,0,189318499954,0.53
Thailand,2005,9.5,1,189318499954,0.25
Thailand,2006,29.5,0,221758486880,14.2
Thailand,2006,44.5,0,221758486880,11.63
Thailand,2006,64.5,0,221758486880,11.2
Thailand,2006,87.5,0,221758486880,10.85
Thailand,2006,19.5,0,221758486880,7.32
Thailand,2006,44.5,1,221758486880,3.22
Thailand,2006,64.5,1,221758486880,3.17
Thailand,2006,87.5,1,221758486880,2.56
Thailand,2006,29.5,1,221758486880,2.53
Thailand,2006,19.5,1,221758486880,1.79
Thailand,2006,9.5,0,221758486880,0.29
Thailand,2006,9.5,1,221758486880,0.28
Thailand,2007,87.5,0,262942650544,14.69
Thailand,2007,29.5,0,262942650544,14.66
Thailand,2007,64.5,0,262942650544,12.64
Thailand,2007,44.5,0,262942650544,12.19
Thailand,2007,19.5,0,262942650544,8.2
Thailand,2007,87.5,1,262942650544,4.23
Thailand,2007,64.5,1,262942650544,3.62
Thailand,2007,44.5,1,262942650544,3.57
Thailand,2007,29.5,1,262942650544,2.93
Thailand,2007,19.5,1,262942650544,1.87
Thailand,2007,9.5,0,262942650544,0.34
Thailand,2007,9.5,1,262942650544,0.2
Thailand,2008,29.5,0,291383081232,13.99
Thailand,2008,87.5,0,291383081232,13.9
Thailand,2008,64.5,0,291383081232,12.44
Thailand,2008,44.5,0,291383081232,12.42
Thailand,2008,19.5,0,291383081232,7.58
Thailand,2008,87.5,1,291383081232,4.74
Thailand,2008,64.5,1,291383081232,3.94
Thailand,2008,44.5,1,291383081232,3.93
Thailand,2008,29.5,1,291383081232,2.66
Thailand,2008,19.5,1,291383081232,2.05
Thailand,2008,9.5,0,291383081232,0.28
Thailand,2008,9.5,1,291383081232,0.25
Thailand,2009,87.5,0,281710095725,15.35
Thailand,2009,64.5,0,281710095725,13.8
Thailand,2009,29.5,0,281710095725,13.2
Thailand,2009,44.5,0,281710095725,12.11
Thailand,2009,19.5,0,281710095725,7.51
Thailand,2009,64.5,1,281710095725,4.07
Thailand,2009,44.5,1,281710095725,3.72
Thailand,2009,87.5,1,281710095725,3.18
Thailand,2009,29.5,1,281710095725,2.67
Thailand,2009,19.5,1,281710095725,2.12
Thailand,2009,9.5,0,281710095725,0.44
Thailand,2009,9.5,1,281710095725,0.39
Thailand,2010,87.5,0,341105009515,18.41
Thailand,2010,29.5,0,341105009515,13
Thailand,2010,64.5,0,341105009515,12.54
Thailand,2010,44.5,0,341105009515,11.91
Thailand,2010,19.5,0,341105009515,7.89
Thailand,2010,87.5,1,341105009515,3.58
Thailand,2010,64.5,1,341105009515,3.47
Thailand,2010,44.5,1,341105009515,3.33
Thailand,2010,29.5,1,341105009515,3.13
Thailand,2010,19.5,1,341105009515,2.55
Thailand,2010,9.5,0,341105009515,0.36
Thailand,2010,9.5,1,341105009515,0.33
Thailand,2011,29.5,0,370818747397,14.93
Thailand,2011,87.5,0,370818747397,13.53
Thailand,2011,44.5,0,370818747397,12.4
Thailand,2011,64.5,0,370818747397,11.44
Thailand,2011,19.5,0,370818747397,7.24
Thailand,2011,87.5,1,370818747397,4.64
Thailand,2011,64.5,1,370818747397,4.39
Thailand,2011,44.5,1,370818747397,3.45
Thailand,2011,29.5,1,370818747397,2.84
Thailand,2011,19.5,1,370818747397,2.01
Thailand,2011,9.5,0,370818747397,0.43
Thailand,2011,9.5,1,370818747397,0.29
Thailand,2012,87.5,0,397558094270,15.65
Thailand,2012,29.5,0,397558094270,14.08
Thailand,2012,64.5,0,397558094270,13.1
Thailand,2012,44.5,0,397558094270,12.4
Thailand,2012,19.5,0,397558094270,7.47
Thailand,2012,64.5,1,397558094270,4.31
Thailand,2012,87.5,1,397558094270,4.27
Thailand,2012,44.5,1,397558094270,3.74
Thailand,2012,29.5,1,397558094270,3.21
Thailand,2012,19.5,1,397558094270,1.78
Thailand,2012,9.5,1,397558094270,0.35
Thailand,2012,9.5,0,397558094270,0.33
Thailand,2013,87.5,0,420333333333,16.21
Thailand,2013,29.5,0,420333333333,14.01
Thailand,2013,44.5,0,420333333333,13.09
Thailand,2013,64.5,0,420333333333,12.75
Thailand,2013,19.5,0,420333333333,6.68
Thailand,2013,87.5,1,420333333333,4.7
Thailand,2013,44.5,1,420333333333,3.61
Thailand,2013,64.5,1,420333333333,3.56
Thailand,2013,29.5,1,420333333333,2.54
Thailand,2013,19.5,1,420333333333,1.86
Thailand,2013,9.5,0,420333333333,0.4
Thailand,2013,9.5,1,420333333333,0.15
Thailand,2014,29.5,0,407339361696,13.72
Thailand,2014,87.5,0,407339361696,13.63
Thailand,2014,64.5,0,407339361696,13.24
Thailand,2014,44.5,0,407339361696,12.62
Thailand,2014,19.5,0,407339361696,6.83
Thailand,2014,87.5,1,407339361696,4.87
Thailand,2014,64.5,1,407339361696,4.33
Thailand,2014,44.5,1,407339361696,3.65
Thailand,2014,29.5,1,407339361696,2.38
Thailand,2014,19.5,1,407339361696,1.04
Thailand,2014,9.5,1,407339361696,0.36
Thailand,2014,9.5,0,407339361696,0.29
Thailand,2015,87.5,0,401399422443,16.29
Thailand,2015,44.5,0,401399422443,14.67
Thailand,2015,64.5,0,401399422443,14.39
Thailand,2015,29.5,0,401399422443,13.6
Thailand,2015,19.5,0,401399422443,6.54
